,date,kospi,kospi_volume,kosdaq,kosdaq_volume,exchange rate,today_confirmed,today_dead,first_shot,second_shot,third_shot,winter_shot,accumulate_confirmed,accumulate_dead,accumulate_first_shot,accumulate_second_shot,accumulate_third_shot,accumulate_winter_shot
496,2020-01-10,2206.389893,594500,673.030029,800,1157.810059,0,0,0,0,0,0,0,0,0,0,0,0
497,2020-01-13,2229.26001,488300,679.219971,900,1156.930054,0,0,0,0,0,0,0,0,0,0,0,0
498,2020-01-14,2238.879883,835900,678.710022,900,1153.939941,0,0,0,0,0,0,0,0,0,0,0,0
499,2020-01-15,2230.97998,746200,679.159973,900,1157.050049,0,0,0,0,0,0,0,0,0,0,0,0
500,2020-01-16,2248.050049,808300,686.52002,900,1156.780029,0,0,0,0,0,0,0,0,0,0,0,0
501,2020-01-17,2250.570068,580800,688.409973,1000,1158.77002,0,0,0,0,0,0,0,0,0,0,0,0
502,2020-01-20,2262.639893,545500,683.469971,1000,1160.359985,1,0,1,0,0,0,0,0,0,0,0,0
503,2020-01-21,2239.689941,770300,676.52002,1000,1157.569946,0,0,1,0,0,0,0,0,0,0,0,0
504,2020-01-22,2267.25,608500,688.25,1000,1168.73999,0,0,1,0,0,0,0,0,0,0,0,0
505,2020-01-23,2246.129883,509600,685.570007,1000,1163.72998,0,0,1,0,0,0,0,0,0,0,0,0
506,2020-01-28,2176.719971,808500,664.700012,0,1176.72998,0,0,4,0,0,0,0,0,0,0,0,0
507,2020-01-29,2185.280029,692300,670.179993,1100,1174.280029,0,0,4,0,0,0,0,0,0,0,0,0
508,2020-01-30,2148.0,602700,656.390015,0,1178.079956,3,0,7,0,0,0,0,0,0,0,0,0
509,2020-01-31,2119.01001,710500,642.47998,1300,1187.119995,4,0,11,0,0,0,0,0,0,0,0,0
510,2020-02-03,2118.879883,836700,646.849976,1200,1194.869995,0,0,15,0,0,0,0,0,0,0,0,0
511,2020-02-04,2157.899902,624600,661.23999,900,1189.359985,1,0,16,0,0,0,0,0,0,0,0,0
512,2020-02-05,2165.629883,574400,661.320007,1000,1182.47998,5,0,21,0,0,0,0,0,0,0,0,0
513,2020-02-06,2227.939941,695000,672.690002,0,1183.459961,3,0,24,0,0,0,0,0,0,0,0,0
514,2020-02-07,2211.949951,800200,672.630005,1000,1184.25,0,0,24,0,0,0,0,0,0,0,0,0
515,2020-02-10,2201.070068,609600,676.070007,1000,1191.089966,1,0,28,0,0,0,0,0,0,0,0,0
516,2020-02-11,2223.120117,526000,682.340027,0,1185.630005,0,0,28,0,0,0,0,0,0,0,0,0
517,2020-02-12,2238.379883,632500,686.590027,1300,1180.719971,0,0,28,0,0,0,0,0,0,0,0,0
518,2020-02-13,2232.959961,638700,687.609985,1300,1177.959961,0,0,28,0,0,0,0,0,0,0,0,0
519,2020-02-14,2243.590088,597200,688.909973,1500,1183.469971,0,0,28,0,0,0,0,0,0,0,0,0
520,2020-02-17,2242.169922,458200,692.590027,1500,1182.180054,0,0,30,0,0,0,0,0,0,0,0,0
521,2020-02-18,2208.879883,470400,682.919983,1800,1183.810059,2,0,32,0,0,0,0,0,0,0,0,0
522,2020-02-19,2210.340088,590800,684.780029,0,1189.930054,34,0,66,0,0,0,0,0,0,0,0,0
523,2020-02-20,2195.5,709600,681.659973,1500,1191.369995,16,1,82,1,0,0,0,0,0,0,0,0
524,2020-02-21,2162.840088,635500,667.98999,1400,1204.400024,74,0,156,1,0,0,0,0,0,0,0,0
525,2020-02-24,2079.040039,948600,639.289978,1500,1205.77002,207,4,763,7,0,0,0,0,0,0,0,0
526,2020-02-25,2103.610107,1565600,656.950012,1200,1217.650024,130,1,893,8,0,0,0,0,0,0,0,0
527,2020-02-26,2076.77002,810900,654.630005,1100,1214.550049,253,3,1146,11,0,0,0,0,0,0,0,0
528,2020-02-27,2054.889893,562500,638.169983,1200,1211.359985,449,1,1595,12,0,0,0,0,0,0,0,0
529,2020-02-28,1987.01001,671600,610.72998,1400,1211.310059,427,1,2022,13,0,0,0,0,0,0,0,0
530,2020-03-02,2002.51001,528100,627.659973,1200,1200.099976,686,6,4212,23,0,0,0,0,0,0,0,0
531,2020-03-03,2014.150024,615700,626.820007,1200,1188.280029,600,5,4812,28,0,0,0,0,0,0,0,0
532,2020-03-04,2059.330078,606300,641.72998,1100,1186.339966,516,4,5328,32,0,0,0,0,0,0,0,0
533,2020-03-05,2085.26001,675200,650.190002,1100,1183.680054,438,3,5766,35,0,0,0,0,0,0,0,0
534,2020-03-06,2040.219971,865600,642.719971,1100,1187.469971,518,7,6284,42,0,0,0,0,0,0,0,0
535,2020-03-09,1954.77002,666900,614.599976,1300,1187.699951,248,1,7382,51,0,0,0,0,0,0,0,0
536,2020-03-10,1962.930054,638600,619.969971,1400,1199.959961,131,3,7513,54,0,0,0,0,0,0,0,0
537,2020-03-11,1908.27002,679700,595.609985,1600,1184.699951,242,6,7755,60,0,0,0,0,0,0,0,0
538,2020-03-12,1834.329956,850300,563.48999,1600,1189.390015,114,6,7869,66,0,0,0,0,0,0,0,0
539,2020-03-13,1771.439941,1035300,524.0,1500,1209.969971,110,1,7979,67,0,0,0,0,0,0,0,0
540,2020-03-16,1714.859985,682000,504.51001,1200,1210.800049,74,0,8236,75,0,0,0,0,0,0,0,0
541,2020-03-17,1672.439941,649800,514.72998,1400,1232.040039,84,6,8320,81,0,0,0,0,0,0,0,0
542,2020-03-18,1591.199951,728000,485.140015,1300,1237.98999,93,3,8413,84,0,0,0,0,0,0,0,0
543,2020-03-19,1457.640015,977700,428.350006,1600,1255.349976,152,7,8565,91,0,0,0,0,0,0,0,0
544,2020-03-20,1566.150024,817000,467.75,1200,1256.880005,87,3,8652,94,0,0,0,0,0,0,0,0
545,2020-03-23,1482.459961,647200,443.76001,0,1253.949951,64,7,8961,111,0,0,0,0,0,0,0,0
546,2020-03-24,1609.969971,679300,480.399994,1100,1262.930054,76,9,9037,120,0,0,0,0,0,0,0,0
547,2020-03-25,1704.76001,872800,505.679993,1400,1228.599976,100,6,9137,126,0,0,0,0,0,0,0,0
548,2020-03-26,1686.23999,992500,516.609985,1600,1231.079956,104,5,9241,131,0,0,0,0,0,0,0,0
549,2020-03-27,1717.72998,1077500,522.830017,2000,1212.189941,91,8,9332,139,0,0,0,0,0,0,0,0
550,2020-03-30,1717.119995,767800,542.109985,1400,1211.630005,78,6,9661,158,0,0,0,0,0,0,0,0
551,2020-03-31,1754.640015,1037500,569.070007,1900,1222.699951,125,4,9786,162,0,0,0,0,0,0,0,0
552,2020-04-01,1685.459961,1243600,551.840027,1900,1216.660034,101,3,9887,165,0,0,0,0,0,0,0,0
553,2020-04-02,1724.859985,766300,567.700012,1700,1234.72998,89,4,9976,169,0,0,0,0,0,0,0,0
554,2020-04-03,1725.439941,1000100,573.01001,1400,1226.849976,86,5,10062,174,0,0,0,0,0,0,0,0
555,2020-04-06,1791.880005,1219400,597.210022,1500,1235.800049,47,3,10284,186,0,0,0,0,0,0,0,0
556,2020-04-07,1823.599976,951400,606.900024,0,1223.099976,47,6,10331,192,0,0,0,0,0,0,0,0
557,2020-04-08,1807.140015,907500,607.369995,2400,1215.310059,53,8,10384,200,0,0,0,0,0,0,0,0
558,2020-04-09,1836.209961,920600,615.950012,1800,1214.75,39,4,10423,204,0,0,0,0,0,0,0,0
559,2020-04-10,1860.699951,992500,611.26001,2000,1209.51001,27,4,10450,208,0,0,0,0,0,0,0,0
560,2020-04-13,1825.76001,1017800,596.710022,2000,1211.040039,25,3,10537,217,0,0,0,0,0,0,0,0
561,2020-04-14,1857.079956,886800,610.289978,1600,1213.900024,27,5,10564,222,0,0,0,0,0,0,0,0
562,2020-04-16,1857.069946,878300,623.429993,0,1222.550049,22,4,10613,229,0,0,0,0,0,0,0,0
563,2020-04-17,1914.530029,1667500,634.789978,1600,1226.640015,22,1,10635,230,0,0,0,0,0,0,0,0
564,2020-04-20,1898.359985,1087500,637.820007,1600,1215.26001,13,2,10674,236,0,0,0,0,0,0,0,0
565,2020-04-21,1879.380005,1174300,628.77002,2200,1218.099976,9,1,10683,237,0,0,0,0,0,0,0,0
566,2020-04-22,1896.150024,820400,635.159973,1500,1230.849976,11,1,10694,238,0,0,0,0,0,0,0,0
567,2020-04-23,1914.72998,683700,643.789978,1700,1231.380005,8,2,10702,240,0,0,0,0,0,0,0,0
568,2020-04-24,1889.01001,933900,632.960022,1800,1232.449951,6,0,10708,240,0,0,0,0,0,0,0,0
569,2020-04-27,1922.77002,735700,646.859985,1700,1229.5,10,1,10738,243,0,0,0,0,0,0,0,0
570,2020-04-28,1934.089966,1173500,644.929993,1800,1220.869995,14,1,10752,244,0,0,0,0,0,0,0,0
571,2020-04-29,1947.560059,1984200,645.179993,1700,1220.400024,9,2,10761,246,0,0,0,0,0,0,0,0
572,2020-05-04,1895.369995,1146900,641.909973,1300,1223.780029,8,2,10801,252,0,0,0,0,0,0,0,0
573,2020-05-06,1928.76001,1082200,658.400024,0,1221.25,2,1,10806,255,0,0,0,0,0,0,0,0
574,2020-05-07,1928.609985,775700,668.169983,1700,1228.530029,4,1,10810,256,0,0,0,0,0,0,0,0
575,2020-05-08,1945.819946,784500,682.299988,1700,1218.630005,12,0,10822,256,0,0,0,0,0,0,0,0
576,2020-05-11,1935.400024,591100,685.039978,1500,1218.699951,35,0,10909,256,0,0,0,0,0,0,0,0
577,2020-05-12,1922.170044,799900,684.210022,1500,1222.400024,27,2,10936,258,0,0,0,0,0,0,0,0
578,2020-05-13,1940.420044,618800,691.530029,1500,1225.650024,26,1,10962,259,0,0,0,0,0,0,0,0
579,2020-05-14,1924.959961,760600,690.570007,1600,1226.550049,29,1,10991,260,0,0,0,0,0,0,0,0
580,2020-05-15,1927.280029,866400,691.929993,1400,1225.459961,27,0,11018,260,0,0,0,0,0,0,0,0
581,2020-05-18,1937.109985,761700,690.849976,1500,1232.089966,15,1,11065,263,0,0,0,0,0,0,0,0
582,2020-05-19,1980.609985,773400,696.359985,1800,1224.199951,13,0,11078,263,0,0,0,0,0,0,0,0
583,2020-05-20,1989.640015,699400,708.76001,2100,1224.319946,32,0,11110,263,0,0,0,0,0,0,0,0
584,2020-05-21,1998.310059,600900,716.02002,0,1226.550049,12,1,11122,264,0,0,0,0,0,0,0,0
585,2020-05-22,1970.130005,847500,708.580017,1700,1233.390015,20,0,11142,264,0,0,0,0,0,0,0,0
586,2020-05-25,1994.599976,641500,719.890015,1600,1239.550049,16,1,11206,267,0,0,0,0,0,0,0,0
587,2020-05-26,2029.780029,1017800,729.109985,1600,1240.02002,19,2,11225,269,0,0,0,0,0,0,0,0
588,2020-05-27,2031.199951,1178800,724.590027,1600,1230.869995,40,0,11265,269,0,0,0,0,0,0,0,0
589,2020-05-28,2028.540039,1172100,708.75,2100,1238.300049,79,0,11344,269,0,0,0,0,0,0,0,0
590,2020-05-29,2029.599976,1086200,713.679993,1500,1237.97998,58,0,11402,269,0,0,0,0,0,0,0,0
591,2020-06-01,2065.080078,997300,735.719971,1300,1230.469971,35,1,11503,271,0,0,0,0,0,0,0,0
592,2020-06-02,2087.189941,1000300,743.580017,1500,1222.98999,38,1,11541,272,0,0,0,0,0,0,0,0
593,2020-06-03,2147.0,1152000,737.659973,1500,1219.140015,49,1,11590,273,0,0,0,0,0,0,0,0
594,2020-06-04,2151.179932,1393300,742.369995,1300,1215.819946,39,0,11629,273,0,0,0,0,0,0,0,0
595,2020-06-05,2181.870117,854600,749.309998,1100,1215.380005,39,0,11668,273,0,0,0,0,0,0,0,0
596,2020-06-08,2184.290039,854000,753.039978,1300,1201.109985,37,0,11813,273,0,0,0,0,0,0,0,0
597,2020-06-09,2188.919922,817100,753.820007,1500,1195.72998,38,1,11851,274,0,0,0,0,0,0,0,0
598,2020-06-10,2195.689941,706300,758.619995,1600,1197.300049,50,2,11901,276,0,0,0,0,0,0,0,0
599,2020-06-11,2176.780029,827400,757.059998,1500,1189.73999,45,0,11946,276,0,0,0,0,0,0,0,0
600,2020-06-12,2132.300049,689900,746.059998,1300,1204.76001,56,1,12002,277,0,0,0,0,0,0,0,0
601,2020-06-15,2030.819946,1071600,693.150024,1500,1202.609985,37,0,12121,277,0,0,0,0,0,0,0,0
602,2020-06-16,2138.050049,973300,735.380005,1300,1206.900024,34,1,12155,278,0,0,0,0,0,0,0,0
603,2020-06-17,2141.050049,927200,735.400024,1400,1211.150024,43,1,12198,279,0,0,0,0,0,0,0,0
604,2020-06-18,2133.47998,767100,737.330017,1200,1214.349976,59,1,12257,280,0,0,0,0,0,0,0,0
605,2020-06-19,2141.320068,1079300,742.030029,1500,1211.359985,49,0,12306,280,0,0,0,0,0,0,0,0
606,2020-06-22,2126.72998,789400,751.640015,1300,1210.890015,17,0,12438,280,0,0,0,0,0,0,0,0
607,2020-06-23,2131.23999,917600,753.22998,1600,1208.0,46,1,12484,281,0,0,0,0,0,0,0,0
608,2020-06-24,2161.51001,913900,759.5,1300,1207.949951,51,0,12535,281,0,0,0,0,0,0,0,0
609,2020-06-25,2112.370117,1017700,750.359985,1400,1205.25,28,1,12563,282,0,0,0,0,0,0,0,0
610,2020-06-26,2134.649902,761000,750.580017,1500,1201.52002,39,0,12602,282,0,0,0,0,0,0,0,0
611,2020-06-29,2093.47998,643200,734.690002,1300,1202.630005,42,0,12757,282,0,0,0,0,0,0,0,0
612,2020-06-30,2108.330078,708600,737.969971,1600,1198.48999,42,0,12799,282,0,0,0,0,0,0,0,0
613,2020-07-01,2106.699951,1116200,727.580017,1200,1198.390015,51,0,12850,282,0,0,0,0,0,0,0,0
614,2020-07-02,2135.370117,1092000,742.549988,1200,1200.699951,54,0,12904,282,0,0,0,0,0,0,0,0
615,2020-07-03,2152.409912,770100,752.179993,1300,1198.170044,61,0,12965,282,0,0,0,0,0,0,0,0
616,2020-07-06,2187.929932,666900,759.900024,1100,1198.5,48,1,13137,284,0,0,0,0,0,0,0,0
617,2020-07-07,2164.169922,847400,759.159973,1300,1190.930054,44,1,13181,285,0,0,0,0,0,0,0,0
618,2020-07-08,2158.879883,677800,765.960022,1300,1195.699951,62,0,13243,285,0,0,0,0,0,0,0,0
619,2020-07-09,2167.899902,619400,772.900024,1500,1192.02002,50,2,13293,287,0,0,0,0,0,0,0,0
620,2020-07-10,2150.25,887000,772.809998,1300,1195.77002,45,1,13338,288,0,0,0,0,0,0,0,0
621,2020-07-13,2186.060059,650200,781.190002,1400,1199.52002,62,0,13479,289,0,0,0,0,0,0,0,0
622,2020-07-14,2183.610107,811000,778.390015,1600,1203.780029,33,0,13512,289,0,0,0,0,0,0,0,0
623,2020-07-15,2201.879883,830300,781.289978,1500,1203.97998,39,0,13551,289,0,0,0,0,0,0,0,0
624,2020-07-16,2183.76001,784600,775.070007,1600,1200.469971,61,2,13612,291,0,0,0,0,0,0,0,0
625,2020-07-17,2201.189941,569300,783.219971,1400,1204.22998,60,2,13672,293,0,0,0,0,0,0,0,0
626,2020-07-20,2198.199951,686800,781.960022,1400,1202.530029,26,1,13771,296,0,0,0,0,0,0,0,0
627,2020-07-21,2228.830078,918500,790.580017,1500,1200.030029,45,0,13816,296,0,0,0,0,0,0,0,0
628,2020-07-22,2228.659912,856200,794.98999,1500,1192.73999,63,1,13879,297,0,0,0,0,0,0,0,0
629,2020-07-23,2216.189941,934400,801.690002,0,1197.22998,59,0,13938,297,0,0,0,0,0,0,0,0
630,2020-07-24,2200.439941,1001000,794.799988,1500,1200.939941,41,1,13979,298,0,0,0,0,0,0,0,0
631,2020-07-27,2217.860107,928600,801.22998,1300,1200.48999,25,1,14175,299,0,0,0,0,0,0,0,0
632,2020-07-28,2256.98999,866700,807.849976,1500,1195.920044,28,1,14203,300,0,0,0,0,0,0,0,0
633,2020-07-29,2263.159912,899300,808.590027,0,1199.369995,48,0,14251,300,0,0,0,0,0,0,0,0
634,2020-07-30,2267.01001,712900,814.190002,0,1190.72998,18,0,14269,300,0,0,0,0,0,0,0,0
635,2020-07-31,2249.370117,739700,815.299988,1400,1189.560059,36,1,14305,301,0,0,0,0,0,0,0,0
636,2020-08-03,2251.040039,648500,827.570007,1522800,1193.390015,23,0,14389,301,0,0,0,0,0,0,0,0
637,2020-08-04,2279.969971,722800,835.349976,1500,1191.76001,34,0,14423,301,0,0,0,0,0,0,0,0
638,2020-08-05,2311.860107,841200,847.280029,0,1192.25,33,1,14456,302,0,0,0,0,0,0,0,0
639,2020-08-06,2342.610107,797000,854.119995,0,1185.180054,43,0,14499,302,0,0,0,0,0,0,0,0
640,2020-08-07,2351.669922,812600,857.630005,1400,1183.170044,20,1,14519,303,0,0,0,0,0,0,0,0
641,2020-08-10,2386.379883,784400,862.76001,0,1188.150024,28,0,14626,305,0,0,0,0,0,0,0,0
642,2020-08-11,2418.669922,843400,860.22998,0,1185.189941,34,0,14660,305,0,0,0,0,0,0,0,0
643,2020-08-12,2432.350098,752900,845.599976,0,1184.97998,54,0,14714,305,0,0,0,0,0,0,0,0
644,2020-08-13,2437.530029,907200,854.77002,0,1182.75,56,0,14770,305,0,0,0,0,0,0,0,0
645,2020-08-14,2407.48999,968100,835.030029,1700,1184.119995,103,0,14873,305,0,0,0,0,0,0,0,0
646,2020-08-18,2348.23999,909800,800.219971,1900,1183.099976,246,1,15761,306,0,0,0,0,0,0,0,0
647,2020-08-19,2360.540039,638000,818.73999,1600,1183.640015,297,0,16058,306,0,0,0,0,0,0,0,0
648,2020-08-20,2274.219971,903700,791.140015,1800,1181.209961,288,1,16346,307,0,0,0,0,0,0,0,0
649,2020-08-21,2304.590088,865700,796.01001,1700,1184.290039,324,2,16670,309,0,0,0,0,0,0,0,0
650,2020-08-24,2329.830078,649300,815.73999,1500,1191.199951,266,0,17664,309,0,0,0,0,0,0,0,0
651,2020-08-25,2366.72998,771600,836.309998,1600,1188.25,280,1,17944,310,0,0,0,0,0,0,0,0
652,2020-08-26,2369.320068,956500,841.349976,2200,1186.459961,320,2,18264,312,0,0,0,0,0,0,0,0
653,2020-08-27,2344.449951,913700,836.400024,3000,1183.849976,441,1,18705,313,0,0,0,0,0,0,0,0
654,2020-08-28,2353.800049,1297300,841.299988,2100,1186.579956,371,3,19076,316,0,0,0,0,0,0,0,0
655,2020-08-31,2326.169922,1647800,848.23999,1900,1179.589966,248,1,19946,324,0,0,0,0,0,0,0,0
656,2020-09-01,2349.550049,1085200,853.369995,1800,1187.040039,235,0,20181,324,0,0,0,0,0,0,0,0
657,2020-09-02,2364.370117,1429300,866.73999,1800,1184.920044,267,2,20448,326,0,0,0,0,0,0,0,0
658,2020-09-03,2395.899902,981500,874.130005,1800,1188.650024,195,3,20643,329,0,0,0,0,0,0,0,0
659,2020-09-04,2368.25,1351000,866.039978,1700,1190.780029,198,2,20841,331,0,0,0,0,0,0,0,0
660,2020-09-07,2384.219971,1197400,878.880005,1900,1186.420044,119,2,21295,336,0,0,0,0,0,0,0,0
661,2020-09-08,2401.909912,979400,878.289978,2500,1186.810059,136,5,21431,341,0,0,0,0,0,0,0,0
662,2020-09-09,2375.810059,946200,869.469971,2400,1189.23999,156,3,21587,344,0,0,0,0,0,0,0,0
663,2020-09-10,2396.47998,1064600,884.299988,2000,1184.380005,155,2,21742,346,0,0,0,0,0,0,0,0
664,2020-09-11,2396.689941,882900,888.440002,2000,1187.22998,176,4,21918,350,0,0,0,0,0,0,0,0
665,2020-09-14,2427.909912,963100,894.169983,1700,1186.969971,109,5,22284,363,0,0,0,0,0,0,0,0
666,2020-09-15,2443.580078,850000,899.460022,2100,1180.839966,106,4,22390,367,0,0,0,0,0,0,0,0
667,2020-09-16,2435.919922,772900,896.280029,2400,1179.25,113,0,22503,367,0,0,0,0,0,0,0,0
668,2020-09-17,2406.169922,853700,885.179993,2300,1172.069946,153,5,22656,372,0,0,0,0,0,0,0,0
669,2020-09-18,2412.399902,756500,888.880005,1800,1168.650024,126,5,22782,377,0,0,0,0,0,0,0,0
670,2020-09-21,2389.389893,1042000,866.98999,2000,1163.98999,70,2,23044,385,0,0,0,0,0,0,0,0
671,2020-09-22,2332.590088,1051000,842.719971,2000,1163.849976,61,3,23105,388,0,0,0,0,0,0,0,0
672,2020-09-23,2333.23999,735000,843.450012,2200,1162.5,110,0,23215,388,0,0,0,0,0,0,0,0
673,2020-09-24,2272.699951,714900,806.950012,2200,1169.72998,125,5,23340,393,0,0,0,0,0,0,0,0
674,2020-09-25,2278.790039,698000,808.280029,2200,1168.5,114,2,23454,395,0,0,0,0,0,0,0,0
675,2020-09-28,2308.080078,606000,835.909973,1900,1173.439941,50,5,23660,406,0,0,0,0,0,0,0,0
676,2020-09-29,2327.889893,646200,848.150024,2100,1166.410034,38,1,23698,407,0,0,0,0,0,0,0,0
677,2020-10-05,2358.0,763600,858.390015,1700,1165.359985,73,1,24163,422,0,0,0,0,0,0,0,0
678,2020-10-06,2365.899902,861800,862.580017,2000,1156.089966,75,0,24238,422,0,0,0,0,0,0,0,0
679,2020-10-07,2386.939941,735800,869.659973,2000,1163.890015,114,3,24352,425,0,0,0,0,0,0,0,0
680,2020-10-08,2391.959961,961700,871.619995,2000,1156.5,69,2,24421,427,0,0,0,0,0,0,0,0
681,2020-10-12,2403.72998,843600,873.5,2000,1142.650024,98,1,24703,433,0,0,0,0,0,0,0,0
682,2020-10-13,2403.149902,724900,871.919983,2300,1146.400024,91,1,24794,434,0,0,0,0,0,0,0,0
683,2020-10-14,2380.47998,901200,861.47998,2400,1147.890015,84,4,24878,438,0,0,0,0,0,0,0,0
684,2020-10-15,2361.209961,1165500,844.440002,2200,1146.310059,110,1,24988,439,0,0,0,0,0,0,0,0
685,2020-10-16,2341.530029,920200,833.840027,2300,1144.130005,47,2,25035,441,0,0,0,0,0,0,0,0
686,2020-10-19,2346.73999,930800,822.25,1700,1141.180054,76,0,25275,444,0,0,0,0,0,0,0,0
687,2020-10-20,2358.409912,870300,824.650024,1700,1137.0,58,3,25333,447,0,0,0,0,0,0,0,0
688,2020-10-21,2370.860107,810400,830.669983,1500,1136.0,89,3,25422,450,0,0,0,0,0,0,0,0
689,2020-10-22,2355.050049,814000,812.700012,1700,1132.030029,121,3,25543,453,0,0,0,0,0,0,0,0
690,2020-10-23,2360.810059,890400,807.97998,1600,1134.150024,155,2,25698,455,0,0,0,0,0,0,0,0
691,2020-10-26,2343.909912,822300,778.02002,1600,1127.76001,119,0,25955,457,0,0,0,0,0,0,0,0
692,2020-10-27,2330.840088,666900,783.72998,2100,1131.640015,88,3,26043,460,0,0,0,0,0,0,0,0
693,2020-10-28,2345.26001,705200,806.200012,2000,1128.22998,103,1,26146,461,0,0,0,0,0,0,0,0
694,2020-10-29,2326.669922,509100,813.929993,1900,1134.180054,125,1,26271,462,0,0,0,0,0,0,0,0
695,2020-10-30,2267.149902,795600,792.650024,1900,1129.52002,113,1,26384,463,0,0,0,0,0,0,0,0
696,2020-11-02,2300.159912,678500,802.950012,1500,1135.609985,97,2,26732,468,0,0,0,0,0,0,0,0
697,2020-11-03,2343.310059,887400,818.460022,1700,1132.140015,75,4,26807,472,0,0,0,0,0,0,0,0
698,2020-11-04,2357.320068,986800,826.969971,1800,1130.329956,117,2,26924,474,0,0,0,0,0,0,0,0
699,2020-11-05,2413.790039,702000,844.799988,1700,1129.73999,125,1,27049,475,0,0,0,0,0,0,0,0
700,2020-11-06,2416.5,825600,836.780029,1900,1122.630005,145,1,27194,476,0,0,0,0,0,0,0,0
701,2020-11-09,2447.199951,1354900,851.210022,1700,1121.150024,126,2,27552,480,0,0,0,0,0,0,0,0
702,2020-11-10,2452.830078,1464200,840.789978,1800,1118.689941,100,5,27652,485,0,0,0,0,0,0,0,0
703,2020-11-11,2485.870117,1272000,839.900024,2300,1116.079956,145,2,27797,487,0,0,0,0,0,0,0,0
704,2020-11-12,2475.620117,1278100,840.080017,2100,1111.449951,143,0,27940,487,0,0,0,0,0,0,0,0
705,2020-11-13,2493.870117,1072400,839.140015,1900,1114.910034,191,1,28131,488,0,0,0,0,0,0,0,0
706,2020-11-16,2543.030029,1239100,847.330017,1600,1107.76001,222,1,28766,494,0,0,0,0,0,0,0,0
707,2020-11-17,2539.149902,1266400,839.469971,1800,1106.089966,230,0,28996,494,0,0,0,0,0,0,0,0
708,2020-11-18,2545.639893,923500,851.73999,2300,1104.949951,285,2,29281,496,0,0,0,0,0,0,0,0
709,2020-11-19,2547.419922,976500,859.940002,2200,1105.900024,325,2,29606,498,0,0,0,0,0,0,0,0
710,2020-11-20,2553.5,1128900,870.179993,2100,1114.140015,348,3,29954,501,0,0,0,0,0,0,0,0
711,2020-11-23,2602.590088,1648900,873.289978,2100,1113.829956,271,4,30941,509,0,0,0,0,0,0,0,0
712,2020-11-24,2617.76001,1364500,872.099976,3200,1113.079956,349,1,31290,510,0,0,0,0,0,0,0,0
713,2020-11-25,2601.540039,1410100,865.119995,2500,1109.709961,382,3,31672,513,0,0,0,0,0,0,0,0
714,2020-11-26,2625.909912,1387400,874.530029,1900,1104.48999,581,2,32253,515,0,0,0,0,0,0,0,0
715,2020-11-27,2633.449951,1196000,885.559998,1800,1105.560059,555,1,32808,516,0,0,0,0,0,0,0,0
716,2020-11-30,2591.340088,1311800,886.109985,1700,1104.329956,438,3,34199,526,0,0,0,0,0,0,0,0
717,2020-12-01,2634.25,1150300,891.289978,2100,1108.51001,451,0,34650,526,0,0,0,0,0,0,0,0
718,2020-12-02,2675.899902,1076200,899.340027,1900,1106.280029,511,0,35161,526,0,0,0,0,0,0,0,0
719,2020-12-03,2696.219971,817100,907.609985,2400,1099.380005,540,3,35701,529,0,0,0,0,0,0,0,0
720,2020-12-04,2731.449951,1778900,913.76001,2200,1091.319946,628,7,36329,536,0,0,0,0,0,0,0,0
721,2020-12-07,2745.439941,1499300,926.880005,2200,1083.780029,615,4,38152,549,0,0,0,0,0,0,0,0
722,2020-12-08,2700.929932,1414300,906.840027,2600,1083.680054,587,3,38739,552,0,0,0,0,0,0,0,0
723,2020-12-09,2755.469971,1252300,913.809998,2700,1084.859985,670,4,39409,556,0,0,0,0,0,0,0,0
724,2020-12-10,2746.459961,1227700,921.700012,2700,1086.359985,680,8,40089,564,0,0,0,0,0,0,0,0
725,2020-12-11,2770.060059,1215200,928.440002,1900,1086.369995,689,8,40778,572,0,0,0,0,0,0,0,0
726,2020-12-14,2762.199951,1113600,929.539978,1600,1091.579956,718,7,43476,587,0,0,0,0,0,0,0,0
727,2020-12-15,2756.820068,1092700,931.27002,2100,1092.060059,880,13,44356,600,0,0,0,0,0,0,0,0
728,2020-12-16,2771.790039,1166600,939.650024,2000,1088.209961,1078,12,45434,612,0,0,0,0,0,0,0,0
729,2020-12-17,2770.429932,1015500,944.039978,2700,1091.650024,1014,22,46448,634,0,0,0,0,0,0,0,0
730,2020-12-18,2772.179932,1058300,947.23999,2100,1092.160034,1064,11,47512,645,0,0,0,0,0,0,0,0
731,2020-12-21,2778.649902,1139500,953.580017,1900,1098.97998,924,24,50577,698,0,0,0,0,0,0,0,0
732,2020-12-22,2733.679932,1260800,928.72998,1900,1101.859985,866,24,51443,722,0,0,0,0,0,0,0,0
733,2020-12-23,2759.820068,1121300,923.169983,1900,1107.97998,1090,17,52533,739,0,0,0,0,0,0,0,0
734,2020-12-24,2806.860107,1030900,928.679993,1700,1104.800049,985,17,53518,756,0,0,0,0,0,0,0,0
735,2020-12-28,2808.600098,1006200,927.0,1600,1099.089966,806,11,57665,819,0,0,0,0,0,0,0,0
736,2020-12-29,2820.51001,1046800,957.409973,1500,1095.0,1044,40,58709,859,0,0,0,0,0,0,0,0
737,2020-12-30,2873.469971,1074000,968.419983,1600,1092.619995,1050,20,59759,879,0,0,0,0,0,0,0,0
738,2021-01-04,2944.449951,1026500,977.619995,1700,1084.72998,1020,19,64250,981,0,0,0,0,0,0,0,0
